index,ID,SMILES,InChIKey,Solubility,split
6824,B-517,NCCN,PIICEJLVQHRZGT-UHFFFAOYSA-N,1.2211,1
6825,B-518,OCC=C,XXROGKLTLUQVRX-UHFFFAOYSA-N,1.236,1
6826,B-520,OCCO,LYCAIKOWRPUZTN-UHFFFAOYSA-N,1.2071,1
6827,B-521,O=CC=O,LEQAOMBKQFMDFZ-UHFFFAOYSA-N,1.2363,1
6828,B-524,NCC[S](O)(=O)=O,XOAAWQZATWQOTB-UHFFFAOYSA-N,-0.1906,1
6829,B-525,OCC[S](O)(=O)=O,SUMDYPCJJOFFON-UHFFFAOYSA-N,0.8992,1
6830,B-526,CC(O)CC(C)(C)O,SVTBMSDMJJWYQN-UHFFFAOYSA-N,0.9275,1
6831,B-527,CC(C)O[P](C)(F)=O,DYAHQFWOVKZOOW-UHFFFAOYSA-N,0.8536,1
6832,B-529,CCO[P](=O)(OCC)O[P](=O)(OCC)OCC,IDCBOTIENDVCBQ-UHFFFAOYSA-N,0.5373,1
6833,B-530,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,CXQXSVUQTKDNFP-UHFFFAOYSA-N,-6.8424,1
6834,B-532,NC(=O)OCC(Cl)(Cl)Cl,QPLJYAKLSCXZSF-UHFFFAOYSA-N,-1.2843,1
6835,B-533,COC(C)(C)CC(C)=O,KOKPBCHLPVDQTK-UHFFFAOYSA-N,0.3326,1
6836,B-534,CC(C)CCBr,YXZFFTJAHVMMLF-UHFFFAOYSA-N,-2.886,1
6837,B-536,CC(O)CCO,PUPZLCDOIYMWBV-UHFFFAOYSA-N,1.0452,1
6838,B-537,CC(O)CC=O,HSJKGGMUJITCBW-UHFFFAOYSA-N,1.055,1
6839,B-538,NC(=O)CC#N,DGJMPUGMZIKDRO-UHFFFAOYSA-N,0.1893,1
6840,B-539,CCCC(O)=O,FERIUCNNQQJTOY-UHFFFAOYSA-N,-0.1669,1
6841,B-542,CNCC(O)=O,FSYKKLYZXJSNPZ-UHFFFAOYSA-N,0.5273,1
6842,B-544,CN(C)CCO,UEEJHVSXFDXPFK-UHFFFAOYSA-N,1.0499,1
6843,B-545,CC(C)CC(C)C,BZHMBWZPUJHVEE-UHFFFAOYSA-N,-4.2605,1
6844,B-546,CC(C)CC(C)O,WVYWICLMDOOCFB-UHFFFAOYSA-N,-0.7945,1
6845,B-549,CC(=O)OC(C)=O,WFDIJRYMOXRFFG-UHFFFAOYSA-N,0.0702,1
6846,B-550,C=C1OC(=O)C=C1,RNYZJZKPGHQTJR-UHFFFAOYSA-N,-0.9827,1
6847,B-551,CCO[P](=O)(OCC)Oc1cc(C)[nH]n1,CDCTYRNLXFEDHC-UHFFFAOYSA-N,-2.3696,1
6848,B-552,Cc1cccc(Cl)c1,OSOUNOBYRMOXQQ-UHFFFAOYSA-N,-3.5228,1
6849,B-553,CC1OC(C)OC(C)OC(C)O1,GKKDCARASOJPNG-UHFFFAOYSA-N,-2.8997,1
6850,B-554,CCOC(=O)CC(C)C,PPXUHEORWJQRHJ-UHFFFAOYSA-N,-1.8135,1
6851,B-556,Cc1cc(C)nc(C)c1,BWZVCCNYKMEVEX-UHFFFAOYSA-N,-0.5394,1
6852,B-56,NCCCCC(N)C(O)=O,KDXKERNSBIXSRK-UHFFFAOYSA-N,0.8351,1
6853,B-561,CC(C)CC(C)OC(C)=O,CPIVYSAVIPTCCX-UHFFFAOYSA-N,-2.0451,1
6854,B-563,Cc1ccncc1,FKNQCJSGGFJEIZ-UHFFFAOYSA-N,1.0309,1
6855,B-565,Sc1ccccc1,RMVRSNDYEFQCLF-UHFFFAOYSA-N,-2.1204,1
6856,B-566,Cc1cccnc1,ITQTTZVARXURQS-UHFFFAOYSA-N,1.0309,1
6857,B-567,CN1CCOCC1,SJRJJKPEHAURKC-UHFFFAOYSA-N,0.995,1
6858,B-569,CC1CNCCN1,JOMNTHCQHJPVAZ-UHFFFAOYSA-N,0.6378,1
6859,B-570,Cc1cnccn1,CAWHJQAVHZEVTJ-UHFFFAOYSA-N,1.0263,1
6860,B-572,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,PYGXAGIECVVIOZ-UHFFFAOYSA-N,-3.8955,1
6861,B-573,CCOCCOC(=O)CCCCC(=O)OCCOCC,NJEMMCIKSMMBDM-UHFFFAOYSA-N,-2.065,1
6862,B-574,CCC#CC(C)O,IFCAMPHNVKBSTF-UHFFFAOYSA-N,-0.4121,1
6863,B-575,CC(C)COC=C,OZCMOJQQLBXBKI-UHFFFAOYSA-N,-1.5236,1
6864,B-578,BrCCCBr,VEFLKXRACNJHOV-UHFFFAOYSA-N,-2.0747,1
6865,B-58,OCC(O)CO[P](O)(O)=O,AWUCVROLDVIAJX-UHFFFAOYSA-N,0.7643,1
6866,B-580,CC\C=C/C,QMMOXUPEWRXHJS-HYXAFXHYSA-N,-2.5384,1
6867,B-581,CCCCN,HQABUPZFAYXKJW-UHFFFAOYSA-N,1.1359,1
6868,B-582,OCCC#N,WSGYTJNNHPZFKR-UHFFFAOYSA-N,1.1483,1
6869,B-583,CCCCS,WQAQPCDUOCURKW-UHFFFAOYSA-N,-2.1792,1
6870,B-585,NNCCO,GBHCABUWWQUMAJ-UHFFFAOYSA-N,1.1186,1
6871,B-586,COCCO,XNWFRZJHXBZDAG-UHFFFAOYSA-N,1.1186,1
6872,B-59,C=CCN=C=S,ZOJBYZNEUISWFT-UHFFFAOYSA-N,-1.6953,1
6873,B-592,CC(C)COC(C)=O,GJRQTCIYDGXPES-UHFFFAOYSA-N,-1.2657,1
6874,B-593,CC(C)=NNC(N)=O,HQDAJGNZGNZGCO-UHFFFAOYSA-N,-0.2674,1
6875,B-594,CCCCCCCCCC(=O)OCC,RGXWDWUGBIJHDO-UHFFFAOYSA-N,-4.1006,1
6876,B-595,CCOC(=O)CCCCCCCCC(=O)OCC,ONKUXPIBXRRIDU-UHFFFAOYSA-N,-3.5091,1
6877,B-596,CC(C)CCOC=O,XKYICAQFSCFURC-UHFFFAOYSA-N,-1.5206,1
6878,B-597,COCCOC(C)=O,XLLIQLLCWZCATF-UHFFFAOYSA-N,0.9276,1
6879,B-599,ClCCCCCl,KJDRSWPQXHESDQ-UHFFFAOYSA-N,-0.92,1
6880,B-6,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,VOXZDWNPVJITMN-ZBRFXRBCSA-N,-4.8789,1
6881,B-600,ClC/C=C/CCl,FQDIANVAWVHZIR-OWOJBTEDSA-N,-2.1675,1
6882,B-601,CCCCCN,DPBLXKKOBLCELK-UHFFFAOYSA-N,1.0597,1
6883,B-605,CCCCCS,ZRKMQKLGEQPLNS-UHFFFAOYSA-N,-2.8248,1
6884,B-607,ClCCOC=C,DNJRKFKAFWSXSE-UHFFFAOYSA-N,-2.3951,1
6885,B-608,CCOCCO,ZNQVEEAIQZEUHB-UHFFFAOYSA-N,1.0452,1
6886,B-609,C1CNCCN1,GLUUGHFHXGJENI-UHFFFAOYSA-N,1.0648,1
6887,B-61,CN(C)N,RHUYHJGZWVXEHW-UHFFFAOYSA-N,1.2211,1
6888,B-611,C1COCCN1,YNAVUWVOSKDBBP-UHFFFAOYSA-N,1.0599,1
6889,B-613,CC[C@H](C)[NH2+][C@H](C)CC,OBYVIBDTOCAXSN-OCAPTIKFSA-O,-1.769,1
6890,B-615,OC(=O)COCC(O)=O,QEVGZEDELICMKH-UHFFFAOYSA-N,0.4927,1
6891,B-617,CCCCCCC(O)=O,MNWFXJYAOYHMED-UHFFFAOYSA-N,-1.6646,1
6892,B-618,CCOCCOC(C)=O,SVONRAPFKPVNKG-UHFFFAOYSA-N,0.2716,1
6893,B-620,OC(=O)CCCCCCCCC(O)=O,CXMXRPHRNRROMY-UHFFFAOYSA-N,-2.3059,1
6894,B-621,[O-][N+](=O)OCCOCCOCCO[N+]([O-])=O,AGCQZYRSTIRJFM-UHFFFAOYSA-N,-1.561,1
6895,B-623,NCCNCCN,RPNUMPOLZDHAAY-UHFFFAOYSA-N,0.9864,1
6896,B-63,CCOC(=O)C1(CCN(C)CC1)c2ccccc2,XADCESSVHJOZHK-UHFFFAOYSA-N,-1.8861,1
6897,B-633,COCCOCCO,SBASXUCJHJRPEV-UHFFFAOYSA-N,0.9203,1
6898,B-634,CCCCCCCCC,BKIMMITUMNQMOS-UHFFFAOYSA-N,-5.7657,1
6899,B-637,CCOCCOCCO,XXJWXESWEXIICW-UHFFFAOYSA-N,0.8723,1
6900,B-638,ClCCOCOCCCl,NLXGURFLBLRZRO-UHFFFAOYSA-N,-1.3461,1
6901,B-64,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,BJHIKXHVCXFQLS-UYFOZJQFSA-N,0.6353,1
6902,B-640,CCCCOCCOC(C)=O,NQBXSWAWVZHKBZ-UHFFFAOYSA-N,-1.2504,1
6903,B-643,ClCCOCCOCCCl,AGYUOJIYYGGHKV-UHFFFAOYSA-N,-0.9955,1
6904,B-645,CCCCOCCOCCO,OAYXUHPQHDHDDZ-UHFFFAOYSA-N,0.7899,1
6905,B-646,COCCOCCOCCO,JLGLQAWTXXGVEM-UHFFFAOYSA-N,0.7846,1
6906,B-647,CCOCCOCCOCC,RRQYJINTUHWNHW-UHFFFAOYSA-N,0.7899,1
6907,B-648,CCOCCOCCOCCO,WFSMVVDJSNMRAR-UHFFFAOYSA-N,0.749,1
6908,B-65,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,CZMRCDWAGMRECN-UGDNZRGBSA-N,0.7878,1
6909,B-650,CCCCCCOCCOCCO,GZMAAYIALGURDQ-UHFFFAOYSA-N,-1.049,1
6910,B-655,CCCCCCCCCCCCCCCCCCCC,CBFCDTFDPHXCNY-UHFFFAOYSA-N,-8.1724,1
6911,B-656,CNC(=O)Oc1ccccc1OC(C)C,ISRUGXGCCGIOQO-UHFFFAOYSA-N,-2.0512,1
6912,B-66,CC(O)CO,DNIAPMSPPWPWGF-UHFFFAOYSA-N,1.1186,1
6913,B-661,CN(C)[P](F)(=O)N(C)C,PGJBQBDNXAZHBP-UHFFFAOYSA-N,0.8121,1
6914,B-662,OC(=O)C1C(C(O)=O)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,DJKGDNKYTKCJKD-UHFFFAOYSA-N,-2.0457,1
6915,B-663,CC(N)(CO)CO,UXFQFBNBSPQBJW-UHFFFAOYSA-N,0.9782,1
6916,B-665,CCC(CC)(CO)CO,XRVCFZPJAHWYTB-UHFFFAOYSA-N,0.1798,1
6917,B-667,CCCCCCCCO[P](=O)(Oc1ccccc1)Oc2ccccc2,YAFOVCNAQTZDQB-UHFFFAOYSA-N,-6.4131,1
6918,B-668,CO[P](=O)(Oc1ccccc1)Oc2ccccc2,VOWPVJACXJNHBC-UHFFFAOYSA-N,-2.1209,1
6919,B-669,ClCCO[P](=O)(OCCCl)OCCCl,HQUQLFOMPYWACS-UHFFFAOYSA-N,-1.6105,1
6920,B-670,CCNC(=O)CS[P](=S)(OC)OC,DICRHEJCQXFJBY-UHFFFAOYSA-N,-1.4567,1
6921,B-671,CNC(=O)O\N=C\C(C)(C)SC,QGLZXHRNAYXIBU-WEVVVXLNSA-N,-1.4991,1
6922,B-672,CC(=O)CO,XLSMFKSTNGKWQX-UHFFFAOYSA-N,1.1303,1
6923,B-673,COC(C)=C,YOWQWFMSQCOSBA-UHFFFAOYSA-N,1.142,1
6924,B-674,FC(F)=C(F)F,BFKJFAAPBSQJPD-UHFFFAOYSA-N,-2.8001,1
6925,B-675,CC1(C)N(CO)C(=O)NC1=O,SIQZJFKTROUNPI-UHFFFAOYSA-N,0.8009,1
6926,B-676,Clc1ccc(cc1)[S](=O)(=O)c2cc(Cl)c(Cl)cc2Cl,MLGCXEBRWGEOQX-UHFFFAOYSA-N,-6.6594,1
6927,B-678,Nc1ccc(O)c2C(=O)c3ccccc3C(=O)c12,AQXYVFBSOOBBQV-UHFFFAOYSA-N,-3.824,1
6928,B-679,O[S](=O)(=O)c1cccc2C(=O)c3c(cccc3[S](O)(=O)=O)C(=O)c12,OZTBHAGJSKTDGM-UHFFFAOYSA-N,0.2572,1
6929,B-68,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C,BFPYWIDHMRZLRN-SLHNCBLASA-N,-4.4192,1
6930,B-680,Nc1ccc2C(=O)c3ccccc3C(=O)c2c1,XOGPDSATLSAZEK-UHFFFAOYSA-N,-6.1366,1
6931,B-682,COCCOC(=O)c1ccccc1C(=O)OCCOC,HSUIVCLOAAJSRE-UHFFFAOYSA-N,-1.5213,1
6932,B-683,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,MQIUGAXCHLFZKX-UHFFFAOYSA-N,-7.2493,1
6933,B-684,COc1ccc2C(OC(=O)c2c1OC)C3N(C)CCc4cc5OCOc5cc34,JZUTXVTYJDCMDU-UHFFFAOYSA-N,-4.1065,1
6934,B-686,CCNc1cccc2ccccc12,KDFFXYVOTKKBDI-UHFFFAOYSA-N,-3.1922,1
6935,B-687,CC1(C)N(Cl)C(=O)N(Cl)C1=O,KEQGZUUPPQEDPF-UHFFFAOYSA-N,-2.5955,1
6936,B-69,NC(N)=N[S](=O)(=O)c1ccc(N)cc1,BRBKOPJOKNSWSG-UHFFFAOYSA-N,-1.9885,1
6937,B-690,[O-][N+](=O)c1ccc(Cl)cc1C(F)(F)F,CFPIGEXZPWTNOR-UHFFFAOYSA-N,-3.3533,1
6938,B-691,CCO[P](=S)(OCC)OC1=NN(C(=O)C=C1)c2ccccc2,CXJSOEPQXUCJSA-UHFFFAOYSA-N,-3.5319,1
6939,B-692,Oc1ccc(Nc2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)cc1,BCPQALWAROJVLE-UHFFFAOYSA-N,-5.444,1
6940,B-693,Oc1cc(cc2ccc(Nc3ccccc3)cc12)[S](O)(=O)=O,QEAYLNJEDDOYNQ-UHFFFAOYSA-N,-1.9763,1
6941,B-694,CC(C)n1nc(C)cc1OC(=O)N(C)C,RNNBHZYEKNHLKT-UHFFFAOYSA-N,0.6752,1
6942,B-695,Cc1cc(Cc2cc(C)cc(c2O)C(C)(C)C)c(O)c(c1)C(C)(C)C,KGRVJHAUYBGFFP-UHFFFAOYSA-N,-7.2311,1
6943,B-696,CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N2CCOCC2,HZTMGWSBSDLALI-UHFFFAOYSA-N,0.0985,1
6944,B-698,OC(c1ccccc1)c2ccc(Cl)cc2,AJYOOHCNOXWTKJ-UHFFFAOYSA-N,-3.4886,1
6945,B-7,OC(=O)c1c(Cl)cccc1Cl,MRUDNSFOFOQZDA-UHFFFAOYSA-N,-1.1309,1
6946,B-70,ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,BIWJNBZANLAXMG-UHFFFAOYSA-N,-6.8644,1
6947,B-700,CNc1ccccc1C(O)=O,WVMBPWMAQDVZCM-UHFFFAOYSA-N,-2.8784,1
6948,B-701,Cc1cc(ccc1N)c2ccc(N)c(C)c2,NUIURNJTPRWVAP-UHFFFAOYSA-N,-2.213,1
6949,B-703,COc1ccc(C=O)cc1OC,WJUFSDZVCOTFON-UHFFFAOYSA-N,-1.4199,1
6950,B-704,CCOc1ccc(C=O)cc1OC,BERFDQAMXIBOHM-UHFFFAOYSA-N,-2.1913,1
6951,B-705,Oc1ccc(Cl)cc1Cc2ccccc2,NCKMMSIFQUPKCK-UHFFFAOYSA-N,-3.1666,1
6952,B-707,[nH]1cnc2ncncc12,KDCGOANMDULRCW-UHFFFAOYSA-N,0.6194,1
6953,B-708,S(Sc1sc2ccccc2n1)c3sc4ccccc4n3,AFZSMODLJJCVPP-UHFFFAOYSA-N,-4.5218,1
6954,B-709,CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(=C2C)C\C=C/C=C)C1(C)C,ROVGZAWFACYCSP-VUMXUWRFSA-N,-6.2155,1
6955,B-71,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,PDMMFKSKQVNJMI-BLQWBTBKSA-N,-5.3669,1
6956,B-710,COC(=O)C(/C)=C/[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(=C2C)C\C=C/C=C)C1(C)C,VJFUPGQZSXIULQ-XIGJTORUSA-N,-4.6168,1
6957,B-713,CCCOC(=O)c1cc(O)c(O)c(O)c1,ZTHYODDOHIVTJV-UHFFFAOYSA-N,-1.7827,1
6958,B-714,[O-][N+](=O)N1CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O,XTFIVUDBNACUBN-UHFFFAOYSA-N,-3.5706,1
6959,B-715,CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1,ITEQSCBLCCNACE-UHFFFAOYSA-N,-0.8477,1
6960,B-718,N(Nc1ccccc1)c2ccccc2,YBQZXXMEJHZYMB-UHFFFAOYSA-N,-2.921,1
6961,B-719,OCCNc1ccccc1,MWGATWIBSKHFMR-UHFFFAOYSA-N,-0.4745,1
6962,B-724,OC(=O)CCC(=O)OOC(=O)CCC(O)=O,MKTOIPPVFPJEQO-UHFFFAOYSA-N,-0.8471,1
6963,B-725,CCCCCCCCC(=O)OCC,BYEVBITUADOIGY-UHFFFAOYSA-N,-3.8007,1
6964,B-726,CC(C)=CCCC(=C)C=C,UAHWPYUMFXYFJY-UHFFFAOYSA-N,-4.3861,1
6965,B-728,CC(=O)CC(C)(C)O,SWXVUIWOUIDPGS-UHFFFAOYSA-N,0.9349,1
6966,B-73,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@H]2O,VOXZDWNPVJITMN-SFFUCWETSA-N,-4.8441,1
6967,B-731,CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,NEHDRDVHPTWWFG-UHFFFAOYSA-N,-5.6768,1
6968,B-732,CC(O)CNCCN,CWKVFRNCODQPDB-UHFFFAOYSA-N,0.9275,1
6969,B-734,CC(C)CCOC(C)=O,MLFHJEHSLIIPHL-UHFFFAOYSA-N,-1.8135,1
6970,B-735,OC(=O)CSCC(O)=O,UVZICZIVKIMRNE-UHFFFAOYSA-N,0.4255,1
6971,B-736,CCCCCCCC=O,NUJGJRNETVAIRJ-UHFFFAOYSA-N,-2.3598,1
6972,B-737,CCCCOCCOCCOC(C)=O,VXQBJTKSVGFQOL-UHFFFAOYSA-N,-0.8188,1
6973,B-738,CCCCCCCCCC,DIOQZVSQGTUSAI-UHFFFAOYSA-N,-6.4372,1
6974,B-74,CN=C1CN(O)C(=C2C=C(Cl)C=CC2=N1)c3ccccc3,BUCORZSTKDOEKQ-UHFFFAOYSA-N,-2.1757,1
6975,B-740,CCCCCCCCCCCCN,JRBPAEWTRLWTQC-UHFFFAOYSA-N,-3.3759,1
6976,B-742,C[As](O)(O)=O,QYPPRTNMGCREIM-UHFFFAOYSA-N,0.2622,1
6977,B-743,[Cl-].OC[P+](CO)(CO)CO,AKXUUJCMWZFYMV-UHFFFAOYSA-M,0.322,1
6978,B-744,CC(C)(N)CO,CBTVGIZVANVGBH-UHFFFAOYSA-N,1.0499,1
6979,B-745,FC(F)(Br)C(F)(F)Br,KVBKAPANDHPRDG-UHFFFAOYSA-N,-4.9376,1
6980,B-746,CC1(C)[C@H](CC[C@@]1(C)C([O-])=O)C([O-])=O,LSPHULWDVZXLIL-LDWIPMOCSA-L,-1.4207,1
6981,B-747,CC(=C)[C@@H]1C2OC(=O)C1[C@]3(O)CC4O[C@]45C(=O)O[C@H]2[C@]35C.CC(C)(O)[C@@H]6C7OC(=O)C6[C@]8(O)C[C@H]9O[C@]9%10C(=O)O[C@H]7[C@]8%10C,VJKUPQSHOVKBCO-ZTYBEOBUSA-N,-2.1672,1
6982,B-749,CC(=O)OC[C@H]1O[C@H](O[C@]2(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,ZIJKGAXBCRWEOL-SAXBRCJISA-N,-2.8726,1
6983,B-75,CN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,WIKYUJGCLQQFNW-UHFFFAOYSA-N,-4.3979,1
6984,B-750,NC(=O)OC1(CCCCC1)C#C,GXRZIMHKGDIBEW-UHFFFAOYSA-N,-1.8253,1
6985,B-751,OCC(CO)(CO)COCC(CO)(CO)CO,TXBCBTDQIULDIA-UHFFFAOYSA-N,-1.9582,1
6986,B-752,BrCC(Br)CO[P](=O)(OCC(Br)CBr)OCC(Br)CBr,PQYJRMFWJJONBO-UHFFFAOYSA-N,-4.9405,1
6987,B-753,CCO[P](=O)(OCC)SCCSCC,GRPRVIYRYGLIJU-UHFFFAOYSA-N,-2.1112,1
6988,B-754,CC1(C)CC(=O)CC(=O)C1,BADXJIPKFRBFOT-UHFFFAOYSA-N,-1.5276,1
6989,B-755,CCCC1OC1(CC)C(N)=O,WBLPIVIXQOFTPQ-UHFFFAOYSA-N,-1.1745,1
6990,B-756,NC(=O)NO,VSNHCAURESNICA-UHFFFAOYSA-N,1.1189,1
6991,B-757,CC(=O)C(O)=O,LCTONWCANYUPML-UHFFFAOYSA-N,1.0552,1
6992,B-759,CN1C(=O)OC(C)(C)C1=O,IRYJRGCIQBGHIV-UHFFFAOYSA-N,-0.4568,1
6993,B-760,Nc1ccc(cc1)[S](=O)(=O)NC(=O)c2ccccc2,PBCZLFBEBARBBI-UHFFFAOYSA-N,-2.9501,1
6994,B-762,[Ag+].CC([O-])C(O)=O,CUPCAVOUAWGFEI-UHFFFAOYSA-N,-0.4702,1
6995,B-763,BrN1C(=O)CCC1=O,PCLIMKBDDGJMGD-UHFFFAOYSA-N,-1.0831,1
6996,B-764,ClN1C(=O)CCC1=O,JRNVZBWKYDBUCA-UHFFFAOYSA-N,-0.9702,1
6997,B-765,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,RUDATBOHQWOJDD-UZVSRGJWSA-N,-4.2929,1
6998,B-768,COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]3N(C)CCc4cc5OCOc5c(OC)c34,AKNNEGZIBPJZJG-MSOLQXFVSA-N,-3.1393,1
6999,B-769,Oc1cccc2C(=O)c3ccccc3C(=O)c12,BTLXPCBPYBNQNR-UHFFFAOYSA-N,-4.4213,1
7000,B-770,OC(=O)c1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,KAQBNBSMMVTKRN-UHFFFAOYSA-N,-1.0977,1
7001,B-771,Oc1ccc(Cl)c2cccnc12,CTQMJYWDVABFRZ-UHFFFAOYSA-N,-3.9756,1
7002,B-772,Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C2CCCCC2,QJYHUJAGJUHXJN-UHFFFAOYSA-N,-4.2492,1
7003,B-773,OC(=O)c1cc(nc2ccccc12)c3ccccc3,YTRMTPPVNRALON-UHFFFAOYSA-N,-3.1926,1
7004,B-774,OC(=O)c1ccccc1C(=O)Nc2cccc3ccccc23,JXTHEWSKYLZVJC-UHFFFAOYSA-N,-3.1633,1
7005,B-775,Oc1cc(O)c2ccccc2c1,XOOMNEFVDUTJPP-UHFFFAOYSA-N,-1.9493,1
7006,B-776,ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,LDVVMCZRFWMZSG-UHFFFAOYSA-N,-4.7704,1
7007,B-777,ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,HKIOYBQGHSTUDB-UHFFFAOYSA-N,-5.569,1
7008,B-778,OC(=O)CCCc1c[nH]c2ccccc12,JTEDVYBZBROSJT-UHFFFAOYSA-N,-2.9101,1
7009,B-780,Cc1cc(O)c(Cl)c(C)c1Cl,IYOLBFFHPZOQGW-UHFFFAOYSA-N,-2.9801,1
7010,B-781,OC(=O)c1cc(I)cc(I)c1O,DHZVWQPHNWDCFS-UHFFFAOYSA-N,-3.307,1
7011,B-783,CC(=O)Oc1ccccc1C(=O)Oc2ccccc2,PSBAIJVSCTZDDB-UHFFFAOYSA-N,-4.1077,1
7012,B-785,Nc1ccc(cc1)c2ccc(Cl)cc2,OREQWMWYRYXCDF-UHFFFAOYSA-N,-4.6383,1
7013,B-786,N(N=Nc1ccccc1)c2ccccc2,ALIFPGGMJDWMJH-UHFFFAOYSA-N,-2.596,1
7014,B-787,CCOc1ccc(cc1N)[N+]([O-])=O,AMMPGYPPRLWMLW-UHFFFAOYSA-N,-3.2113,1
7015,B-788,Cc1cc(C)c(N)cc1C,BMIPMKQAAJKBKP-UHFFFAOYSA-N,-1.9549,1
7016,B-791,[H+].[Cl-].NC(CCC(O)=O)C(O)=O,RPAJSBKBKSSMLJ-UHFFFAOYSA-N,0.3159,1
7017,B-792,CCCCOC(=O)C(C)O,MRABAEUHTLLEML-UHFFFAOYSA-N,-0.5629,1
7018,B-793,NNc1cccc(c1)[S](O)(=O)=O,ZDGHHRPKFCVOJL-UHFFFAOYSA-N,-0.8275,1
7019,B-794,NCc1ccc(cc1)[S](N)(=O)=O,TYMRLRRVMHJFTF-UHFFFAOYSA-N,0.321,1
7020,B-795,OC[C@H]1O[C@@H](Oc2ccccc2CO)[C@H](O)[C@@H](O)[C@@H]1O,NGFMICBWJRZIBI-UJPOAAIJSA-N,-0.8547,1
7021,B-798,OC(=O)CN(CC(O)=O)CC(O)=O,MGFYIUFZLHCRTH-UHFFFAOYSA-N,-0.5101,1
7022,B-799,Oc1ccc(C=O)cc1O,IBGBGRVKPALMCQ-UHFFFAOYSA-N,-1.3402,1
7023,B-8,OC(=O)c1c(Cl)ccc(Cl)c1Cl,XZIDTOHMJBOSOX-UHFFFAOYSA-N,-1.4666,1
7024,B-80,CCN(CC)C(=O)c1cccnc1,NCYVXEGFNDZQCU-UHFFFAOYSA-N,0.749,1
7025,B-800,NC(Cc1sccc1)C(O)=O,WTOFYLAWDLQMBZ-UHFFFAOYSA-N,-0.8356,1
7026,B-801,CC[NH+](CCO)CCO,AKNUHUCEWALCOI-UHFFFAOYSA-O,0.8755,1
7027,B-802,[O-][N+](=O)c1oc(cc1)/C=N/N2CC(CN3CCOCC3)OC2=O,YVQVOQKFMFRVGR-VGOFMYFVSA-N,-2.6359,1
7028,B-803,CCNC(=O)Nc1sc(cn1)[N+]([O-])=O,FQSUTLQHSDLLAN-UHFFFAOYSA-N,-2.8578,1
7029,B-804,C(CNCc1ccccc1)NCc2ccccc2,JUHORIMYRDESRB-UHFFFAOYSA-N,-1.7865,1
7030,B-806,[Na+].CN(C)c1ccc(cc1)N=N[S]([O-])(=O)=O,IWDQPCIQCXRBQP-UHFFFAOYSA-M,-1.0991,1
7031,B-807,COc1ccc(CC=C)cc1,ZFMSMUAANRJZFM-UHFFFAOYSA-N,-2.9209,1
7032,B-808,OC(=O)CCC1CCCC1,ZRPLANDPDWYOMZ-UHFFFAOYSA-N,-1.7691,1
7033,B-81,O=C1Nc2ccccc2C=C1,LISFMEBWQUVKPJ-UHFFFAOYSA-N,-2.1394,1
7034,B-810,CCCCOC(=O)CCC(=O)OCCCC,YUXIBTJKHLUKBD-UHFFFAOYSA-N,-3.0006,1
7035,B-811,CCOC(=O)\C=C/C(=O)OCC,IEPRKVQEAMIZSS-WAYWQWQTSA-N,-1.0899,1
7036,B-812,CCOC(=O)CCCCC(=O)OCC,VIZORQUEIQEFRT-UHFFFAOYSA-N,-1.6795,1
